id_corrida,id_piloto,duracao_parada_seg
926,817,22.535
926,20,22.694
926,1,22.295
926,831,22.933
926,3,22.105
926,828,23.254
926,18,23.353
926,830,23.532
926,815,26.009
926,8,22.405
926,828,22.353
926,807,21.612
927,8,27.285
927,1,26.094
927,817,26.714
927,13,25.831
927,830,29.516
927,4,25.222
927,833,27.54
927,832,25.126
927,8,24.744
927,807,25.826
927,154,24.377
927,20,23.996
927,815,25.268
927,817,25.604
927,830,25.655
927,831,25.741
927,826,24.781
927,18,25.581
927,833,27.004
927,1,24.595
927,13,24.788
927,822,24.432
927,3,24.574
927,154,24.621
927,831,25.331
927,807,25.047
927,832,25.165
927,813,24.276
927,8,24.653
927,817,25.393
927,154,26.014
927,18,25.846
927,20,25.092
927,1,24.179
927,13,26.971
927,826,26.149
927,822,25.002
927,830,24.768
927,3,24.336
927,831,25.204
927,833,29.202
928,831,23.409
928,813,22.47
928,815,22.829
928,154,23.421
928,830,24.256
928,4,23.238
928,20,22.488
928,13,23.145
928,1,22.645
928,822,23.084
928,828,23.846
928,817,22.635
928,18,23.936
928,3,22.483
928,8,22.818
928,829,24.132
928,833,25.938
928,832,23.795
928,815,23.338
928,20,22.444
928,828,24.589
928,3,22.829
928,831,23.732
928,154,23.605
928,830,23.258
928,18,23.273
928,1,22.235
928,813,22.899
928,8,22.453
928,13,23.317
928,822,23.582
928,4,23.345
928,817,22.897
928,829,24.054
928,832,23.424
928,815,23.144
928,833,24.088
928,813,17.912
929,807,26.652
929,831,25.459
929,13,24.894
929,828,26.045
929,154,24.735
929,20,24.509
929,4,25.37
929,3,25.311
929,822,25.293
929,817,25.723
929,1,25.791
929,826,25.421
929,8,24.773
929,815,25.573
929,833,25.834
929,829,26.103
929,831,25.898
929,13,25.017
929,813,24.31
929,807,24.679
929,832,26.593
929,830,27.225
929,154,25.259
929,20,24.449
929,1,24.528
929,822,24.623
929,3,25.418
929,829,26.479
929,826,24.692
929,817,24.943
929,4,24.878
929,833,27.573
929,815,25.288
929,828,26.042
929,807,24.979
929,8,24.547
929,831,26.21
930,807,22.659
930,826,22.667
930,18,22.589
930,831,22.677
930,1,24.586
930,817,22.44
930,830,24.396
930,20,21.762
930,13,22.139
930,813,24.976
930,832,22.859
930,3,21.87
930,822,22.082
930,154,23.309
930,829,24.687
930,8,22.623
930,833,24.631
930,828,25.272
930,815,22.468
930,4,23.728
930,807,22.534
930,18,23.327
930,833,23.07
930,1,22.727
930,13,22.629
930,829,23.043
930,815,22.426
930,830,22.607
930,826,22.273
930,831,23.186
930,20,21.836
930,8,21.789
930,822,21.8
930,817,24.884
930,832,22.178
930,813,22.575
930,3,22.452
930,18,24.066
930,828,22.872
930,13,22.257
930,829,22.796
930,807,22.545
930,1,21.965
930,833,24.2
931,832,25.306
931,822,24.641
931,828,25.618
931,154,25.077
931,831,25.732
931,826,25.119
931,807,24.758
931,829,28.606
931,18,25.062
931,20,24.851
931,817,24.501
931,815,24.733
931,3,24.789
931,833,27.554
931,8,24.177
931,1,24.181
931,828,25.398
931,13,24.97
931,830,25.736
931,822,24.412
931,13,24.395
931,815,25.119
931,18,24.661
931,1,25.495
931,831,26.42
931,817,24.244
931,828,25.234
932,18,18.057
932,20,27.241
932,813,23.66
932,817,23.997
932,815,23.453
932,8,23.63
932,831,24.795
932,154,24.292
932,826,23.681
932,832,24.277
932,822,25.541
932,807,23.507
932,828,24.149
932,1,23.708
932,3,23.321
932,4,23.553
932,20,23.945
932,833,26.986
932,13,23.912
932,8,24.578
932,18,25.374
933,826,28.632
933,18,24.104
933,18,28.727
933,828,16.211
933,154,22.016
933,831,22.803
933,807,21.685
933,832,27.638
933,822,22.777
933,830,21.984
933,3,21.768
933,13,22.447
933,1,21.869
933,833,23.926
933,813,21.847
933,815,26.689
933,826,22.111
933,828,22.449
933,817,27.71
934,817,28.464
934,832,29.393
934,8,28.974
934,20,28.946
934,4,28.703
934,826,28.347
934,1,28.417
934,807,28.558
934,13,29.369
934,3,28.393
934,815,28.86
934,822,28.781
934,828,29.598
934,828,29.828
934,1,28.979
934,20,29.676
936,833,26.392
936,822,22.974
936,826,22.072
936,13,27.936
936,830,22.536
936,18,22.231
936,154,22.805
936,831,22.729
936,807,22.573
936,832,25.096
936,4,21.567
936,815,22.068
936,828,23.005
936,1,23.146
936,3,21.78
936,20,21.9
936,817,21.824
936,8,22.566
936,813,16.444
936,813,22.812
936,829,23.051
936,13,21.915
936,815,22.409
936,833,23.125
936,831,22.907
936,826,21.574
936,828,22.199
936,154,28.707
936,18,21.753
936,807,22.222
936,4,22.3
936,832,22.93
936,830,23.431
936,822,21.867
936,3,22.013
936,815,22.574
936,1,24.272
936,813,24.972
936,828,22.747
936,817,22.008
936,20,22.028
936,8,22.27
936,154,23.972
936,829,23.664
936,831,23.097
936,833,23.207
936,826,21.663
936,4,23.162
936,20,16.639
936,832,16.66
936,18,16.488
936,4,16.796
936,8,16.979
936,13,16.823
936,154,17.064
936,3,16.623
936,829,17.116
936,815,16.958
936,1,18.249
936,813,18.782
936,828,18.577
936,831,18.246
936,817,18.27
936,833,18.085
936,822,16.427
936,830,16.485
936,826,16.453
936,20,17.121
936,832,16.786
936,18,16.639
936,4,16.879
936,8,16.734
936,13,16.818
936,154,17.114
936,3,17.78
936,829,17.402
936,1,17.726
936,813,18.186
936,828,17.472
936,831,17.235
936,817,18.758
936,833,18.149
936,822,17.557
936,830,23.043
936,826,17.849
936,1,27.715
936,13,21.502
936,1,16.579
936,829,22.716
936,830,16.415
936,813,16.446
936,3,24.575
937,817,22.637
937,832,23.732
937,815,23.562
937,822,23.319
937,4,22.973
937,154,23.717
937,826,22.796
937,13,23.282
937,830,24.564
937,828,24.183
937,831,23.439
937,8,22.578
937,18,24.083
937,3,22.997
937,1,22.403
937,20,22.681
937,822,17.343
937,833,23.643
937,829,23.826
937,815,22.918
937,4,26.103
937,18,24.151
937,154,23.493
937,13,23.655
937,8,23.143
937,830,23.041
937,822,23.489
937,832,23.348
937,826,22.563
937,831,23.288
937,828,23.684
937,1,22.955
937,833,23.282
937,3,22.765
937,829,24.45
937,830,22.942
937,4,23.191
937,18,23.761
938,831,25.761
938,830,18.818
938,3,24.657
938,807,24.286
938,13,25.207
938,830,25.318
938,828,24.842
938,822,25.536
938,815,24.281
938,831,25.282
938,20,24.34
938,18,24.31
938,1,24.368
938,829,29.382
938,826,23.884
938,8,24.442
938,833,26.435
938,4,24.33
938,817,24.259
938,832,24.736
938,830,24.938
938,4,19.374
939,828,29.589
939,813,29.762
939,826,29.159
939,20,29.172
939,1,28.917
939,822,29.26
939,815,29.732
939,831,29.679
939,13,29.907
939,154,29.826
939,813,29.223
939,828,29.857
939,832,29.742
939,13,24.415
939,815,29.676
939,831,29.917
939,828,29.398
939,20,29.273
939,817,29.419
939,3,29.887
939,822,29.239
939,832,29.885
939,813,29.996
940,815,25.041
940,817,26.087
940,826,23.316
940,4,23.64
940,830,27.793
940,807,23.75
940,831,24.763
940,18,23.343
940,822,23.542
940,154,23.793
940,813,24.842
940,20,23.074
940,828,23.418
940,8,23.714
940,832,23.701
940,3,23.078
940,1,22.75
940,13,26.735
940,815,24.303
940,826,23.183
940,834,25.146
940,817,23.225
940,828,23.441
940,18,23.801
940,8,22.584
940,4,23.767
940,3,23.241
940,822,23.588
940,20,23.13
940,830,23.977
940,831,24.116
940,1,23.165
940,807,23.491
940,154,24.554
940,834,25.088
940,826,23.381
940,13,24.67
940,813,23.249
940,815,24.267
940,829,25.875
940,829,23.647
941,817,29.732
941,18,29.719
941,4,29.539
941,20,29.367
941,813,29.952
941,8,29.386
942,154,27.621
942,831,25.931
942,822,26.384
942,154,27.73
942,828,29.728
942,18,27.286
942,1,24.354
942,20,25.019
942,830,25.527
942,13,24.646
942,831,25.714
942,834,26.52
942,813,27.851
942,4,24.631
942,817,24.449
942,3,24.64
942,826,24.638
942,815,26.458
942,8,24.733
942,832,25.259
942,807,27.344
942,4,25.405
942,20,25.576
942,807,27.36
942,815,24.73
942,18,24.689
942,813,25.446
942,831,24.975
942,830,24.904
942,834,25.812
942,3,25.242
942,826,25.205
942,817,27.802
942,1,24.088
942,20,24.158
942,832,26.84
942,813,25.054
942,18,24.862
942,817,24.495
943,20,28.07
943,822,22.957
943,13,22.849
943,807,23.277
943,813,26.647
943,828,22.956
943,154,22.735
943,831,23.026
943,832,23.128
943,815,23.547
943,826,22.559
943,817,22.422
943,830,22.985
943,3,22.391
943,829,25.087
943,1,22.304
943,834,25.367
943,18,23.356
943,20,22.156
943,828,23.461
943,832,23.776
943,831,23.417
943,3,22.303
943,1,22.328
943,18,23.018
943,832,23.068
943,828,23.292
943,826,22.518
943,817,22.488
943,13,23.086
943,807,24.136
943,831,23.813
943,830,22.589
943,154,23.101
943,813,23.937
943,829,24.224
943,822,23.16
944,817,23.937
944,807,24.009
944,826,24.155
944,13,23.887
944,815,23.854
944,154,24.475
944,822,23.736
944,830,24.166
944,8,23.293
944,18,23.242
944,828,24.699
944,3,25.039
944,20,23.801
944,4,22.981
944,1,24.328
944,831,25.529
944,834,25.492
944,829,25.547
944,813,24.115
944,817,23.979
944,18,24.265
944,20,23.474
944,3,23.321
944,4,23.218
944,828,29.148
944,815,23.609
944,1,23.148
944,830,24.153
944,807,24.199
944,154,23.787
944,13,23.927
944,826,23.63
944,831,24.491
944,822,24.913
944,829,27.095
944,834,26.706
944,8,25.308
944,20,23.861
944,3,23.046
944,1,22.936
944,815,23.732
944,18,23.402
944,817,24.775
944,4,23.81
944,830,24.078
944,828,25.102
944,154,23.958
944,13,23.401
945,831,28.407
945,826,21.868
945,815,21.922
945,817,21.949
945,13,22.851
945,807,22.045
945,832,25.307
945,822,24.485
945,830,22.309
945,18,23.722
945,4,16.128
945,822,28.622
945,3,21.637
945,8,22.162
945,1,21.346
945,828,22.838
945,4,22.246
945,830,22.457
945,20,21.795
945,154,22.203
945,829,22.913
945,807,22.174
945,833,24.314
945,826,21.634
945,817,22.118
945,13,22.71
945,831,22.806
945,815,22.116
945,18,22.31
945,832,22.063
945,822,29.592
945,3,21.58
945,8,25.613
945,829,22.854
945,830,22.355
945,20,21.628
945,1,21.392
945,828,22.2
945,154,22.234
945,831,22.086
945,4,22.377
948,825,27.831
948,832,22.414
948,831,22.701
948,13,21.55
948,836,26.206
948,828,22.357
948,3,21.531
948,817,22.245
948,4,21.796
948,835,23.286
948,837,23.224
948,20,21.339
948,830,22.303
948,18,22.616
948,8,22.508
948,1,21.94
948,807,22.167
948,815,24.719
948,822,21.376
948,825,22.079
948,828,16.936
948,18,21.837
948,832,22.392
948,830,29.066
948,836,23.895
948,20,24.548
948,817,21.981
949,832,28.401
949,817,24.541
949,13,24.093
949,822,24.944
949,838,24.604
949,822,19.369
949,830,25.81
949,831,26.246
949,154,25.739
949,836,26.236
949,8,24.72
949,825,26.876
949,837,26.382
949,3,24.934
949,1,24.512
949,828,24.775
949,815,25.068
949,826,24.419
949,807,24.93
949,817,26.631
949,825,24.383
949,838,24.682
949,830,25.594
949,154,26.151
949,1,25.03
949,8,25.222
949,13,24.236
949,828,25.363
949,836,25.547
949,3,27.226
949,831,25.491
949,837,28.12
949,826,24.661
949,822,26.11
949,807,24.734
949,8,25.257
949,815,24.517
949,825,24.341
949,3,25.761
949,1,24.524
949,838,25.316
949,836,25.419
949,817,24.879
949,826,24.224
949,837,25.517
949,830,25.129
949,831,25.66
949,807,26.595
950,1,29.322
950,817,24.392
950,826,24.084
950,815,23.215
950,807,27.683
950,832,25.754
950,18,24.072
950,822,22.682
950,828,23.955
950,825,23.158
950,1,25.179
950,1,22.301
950,8,23.296
950,836,26.969
950,835,22.799
950,4,22.874
950,20,22.276
950,807,23.867
950,815,22.485
950,837,23.183
950,826,22.607
950,13,22.124
950,832,22.832
950,817,22.461
950,821,23.878
950,3,22.831
950,830,23.744
950,825,23.257
950,154,24.615
950,831,23.735
950,822,22.63
950,1,22.626
950,835,23.28
950,807,29.57
950,18,23.029
950,836,24.104
950,815,22.351
950,828,23.563
950,837,24.635
950,822,22.747
950,1,22.698
950,13,23.349
950,4,22.927
950,832,24.269
950,154,23.342
950,821,22.963
950,826,22.684
950,20,22.35
950,825,22.677
950,3,23.559
950,817,22.426
950,8,22.832
950,835,24.099
950,830,23.13
950,831,25.357
950,837,24.369
950,821,23.07
950,836,24.274
950,18,22.51
950,154,23.284
950,807,22.79
951,821,25.037
951,822,29.841
951,13,29.551
951,3,29.709
951,4,29.751
952,13,21.384
952,815,22.679
952,826,23.277
952,828,22.84
952,832,22.874
952,18,22.28
952,807,22.176
952,825,22.843
952,817,21.738
952,4,21.795
952,835,23.283
952,836,24.554
952,830,22.369
952,8,22.107
952,822,21.856
952,831,22.976
952,20,21.643
952,154,23.187
952,821,23.206
952,837,28.753
952,828,23.122
952,13,22.568
952,826,22.234
952,817,22.104
952,20,22.617
952,154,22.844
952,821,22.43
952,825,23.165
952,835,22.397
952,836,24.387
952,830,22.348
952,8,22.169
952,815,21.918
952,18,22.59
952,831,23.09
952,20,21.603
952,832,22.937
952,822,22.443
952,4,22.987
952,828,22.897
952,13,21.831
952,817,21.683
952,837,26.186
952,826,22.769
952,825,22.122
952,817,23.133
953,826,19.918
953,825,25.583
953,18,25.766
953,831,28.242
953,826,27.698
953,828,27.176
953,837,29.117
953,830,25.604
953,20,25.114
953,4,25.512
953,807,25.215
953,822,27.364
953,821,26.044
953,3,26.698
953,13,24.934
953,832,27.738
953,815,25.714
953,817,25.054
953,828,26.435
953,815,25.608
953,18,25.45
953,825,25.879
953,822,25.478
953,154,25.111
953,1,26.315
953,3,27.68
953,20,25.561
953,807,27.064
953,832,28.112
953,830,25.459
953,836,26.517
953,4,26.836
953,821,27.407
953,13,25.182
953,831,27.166
953,837,27.38
953,837,26.292
953,822,24.673
954,831,23.987
954,20,22.597
954,8,22.82
954,836,24.784
954,832,23.517
954,821,23.412
954,828,22.957
954,837,29.732
954,4,27.952
954,154,23.68
954,826,23.0
954,830,23.586
954,817,22.872
954,3,22.466
954,807,22.876
954,13,22.925
954,822,22.184
954,1,22.243
954,815,22.556
954,8,23.263
954,831,23.608
954,20,22.361
954,817,24.018
954,836,24.516
954,154,23.055
954,828,23.299
954,825,23.162
954,821,23.928
954,826,22.627
954,837,25.069
954,830,22.909
954,815,24.757
954,832,24.445
954,3,22.728
954,807,23.111
955,832,22.028
955,830,20.069
955,4,20.282
955,826,24.802
955,817,19.84
955,18,20.185
955,825,20.772
955,13,19.445
955,831,20.67
955,8,20.593
955,821,29.227
955,154,21.132
955,835,20.965
955,1,20.108
955,815,20.614
955,828,21.083
955,822,19.732
955,20,20.422
955,807,20.347
955,830,22.497
955,3,20.058
955,817,20.155
955,4,20.654
955,831,20.713
955,18,20.64
955,828,20.559
955,154,23.588
955,832,21.03
955,13,19.858
955,836,26.187
955,821,21.533
955,835,20.561
956,807,22.601
956,4,21.924
956,18,22.859
956,822,21.047
956,832,22.605
956,815,21.883
956,3,21.89
956,825,22.033
956,835,21.745
956,13,21.097
956,828,22.98
956,836,22.613
956,817,21.183
956,830,21.945
956,1,22.918
956,821,22.053
956,8,21.916
956,836,23.738
956,807,21.58
956,18,22.035
956,154,22.662
956,4,22.879
956,815,21.412
956,837,23.326
956,3,17.959
956,836,18.064
956,1,16.983
956,830,17.165
956,817,19.408
956,8,21.206
956,822,20.876
956,831,20.929
956,18,18.307
956,154,18.86
956,825,17.721
956,13,17.388
956,835,16.851
956,4,16.764
956,815,16.544
956,828,16.419
956,807,16.227
956,821,16.475
956,837,16.218
956,3,18.22
956,836,18.342
956,1,18.716
956,830,18.455
956,817,18.347
956,8,18.455
956,822,17.8
956,831,17.739
956,18,18.964
956,154,19.554
956,825,19.611
956,13,19.015
956,835,18.382
956,4,18.194
956,815,17.97
956,828,19.041
956,807,19.028
956,832,18.636
956,821,18.308
956,837,17.828
956,821,21.921
956,831,22.707
956,825,27.119
956,807,27.834
956,835,22.728
956,828,24.326
956,837,25.234
956,822,21.639
956,1,22.109
956,3,21.035
956,13,21.231
956,817,22.284
957,8,29.578
957,822,29.808
957,13,29.243
957,835,29.784
957,837,29.998
957,3,29.395
957,815,29.475
957,20,29.163
957,13,29.403
957,822,29.282
957,1,28.728
957,3,29.715
957,815,28.915
957,817,29.813
957,832,29.895
957,807,29.867
957,4,28.799
957,18,29.588
957,825,29.201
957,821,29.884
957,830,29.429
957,13,29.346
957,4,28.936
957,825,28.45
958,18,22.229
958,836,23.486
958,18,16.486
958,831,22.778
958,20,21.64
958,807,22.014
958,154,22.427
958,817,22.241
958,4,22.099
958,821,22.828
958,1,21.441
958,830,22.389
958,832,22.96
958,822,21.704
958,3,21.233
958,828,23.873
958,825,21.99
958,826,22.105
958,13,21.793
958,835,21.892
958,815,22.689
958,18,22.718
958,8,21.951
958,837,24.254
958,817,22.006
958,836,22.765
958,154,22.303
958,825,22.051
958,821,22.52
958,830,21.687
958,807,23.35
958,835,21.665
958,831,22.965
958,815,29.941
958,1,21.773
958,20,21.535
958,3,22.351
958,832,22.417
958,822,21.405
958,4,21.897
958,828,23.198
958,826,27.951
958,8,21.857
958,828,23.308
958,13,22.366
959,835,19.298
959,826,23.243
959,831,29.865
959,815,19.233
959,832,22.751
959,13,18.59
959,830,19.017
959,3,19.693
959,825,19.034
959,817,18.964
959,822,18.796
959,807,19.608
959,836,19.813
959,20,19.23
959,18,19.427
959,1,18.65
959,8,22.393
959,4,19.258
959,828,20.148
959,154,20.301
959,831,19.944
959,821,20.099
959,835,26.688
959,836,19.626
959,3,18.936
959,815,19.223
959,830,19.137
959,4,19.44
959,826,20.227
959,832,19.747
959,20,19.472
959,18,19.124
959,8,19.142
959,807,19.144
959,825,19.159
959,817,18.738
959,837,20.919
959,822,19.183
959,1,18.504
959,828,19.318
959,831,19.755
959,815,19.379
959,154,19.863
959,3,28.364
959,807,19.907
959,830,18.967
959,817,18.979
959,20,19.0
959,835,19.725
959,18,19.268
959,1,18.475
959,8,19.525
959,836,19.658
959,4,19.127
959,821,19.326
959,826,19.264
959,837,21.186
959,832,19.547
960,831,26.39
960,20,22.403
960,13,22.484
960,807,23.564
960,8,23.061
960,815,23.783
960,154,23.705
960,835,22.698
960,839,28.718
960,822,22.19
960,821,23.486
960,830,23.231
960,1,24.343
960,826,23.359
960,13,22.515
960,821,23.561
960,835,23.333
960,807,24.015
960,4,22.451
960,20,22.762
960,822,22.318
960,154,23.107
960,815,22.652
960,8,23.056
960,839,24.208
960,817,22.531
960,3,22.596
960,830,22.727
960,1,22.432
960,835,22.578
960,826,23.363
961,831,27.786
961,822,24.161
961,830,24.61
961,4,26.843
961,826,25.183
961,807,24.043
961,825,24.505
961,8,24.116
961,815,24.537
961,18,26.427
961,20,25.472
961,817,23.745
961,13,23.94
961,836,25.962
961,821,25.15
961,832,25.301
961,828,25.145
961,3,25.55
961,1,23.633
961,815,24.033
961,154,25.34
961,822,23.899
961,825,23.757
961,20,25.033
961,839,25.539
961,807,24.553
961,4,23.694
961,826,24.363
961,8,24.279
961,821,25.515
961,830,23.827
961,13,23.822
961,817,23.633
961,18,24.418
961,832,24.341
961,4,24.082
962,3,26.35
962,817,25.925
962,1,24.453
962,8,24.874
962,4,24.649
962,826,24.584
962,832,25.973
962,830,25.74
962,13,25.929
962,825,25.816
962,828,26.135
962,821,26.519
962,836,24.308
962,839,24.343
962,831,25.057
962,835,25.211
962,20,24.342
962,832,29.846
962,828,29.706
962,835,28.847
962,830,28.815
962,4,29.401
962,817,28.89
962,1,29.15
962,822,28.78
962,18,28.998
962,13,28.682
962,8,29.041
962,825,28.759
962,20,28.924
962,815,28.742
962,828,29.468
962,830,28.948
962,832,29.32
962,18,29.025
962,13,29.578
962,822,28.545
962,817,28.921
962,3,28.97
962,8,29.135
962,1,28.421
962,835,28.804
962,831,29.537
962,828,29.68
962,826,29.205
962,825,29.754
962,20,29.391
962,13,29.903
962,830,28.854
962,1,28.315
962,8,28.954
962,817,28.662
962,832,29.377
963,13,23.528
963,13,24.425
963,830,23.935
963,815,27.024
963,18,24.738
963,807,26.609
963,4,25.195
963,3,23.75
963,836,25.82
963,839,25.368
963,1,23.689
963,8,24.584
963,832,24.4
963,817,24.197
963,828,25.272
963,821,24.814
963,830,23.856
963,4,24.061
963,807,24.012
963,822,23.828
963,826,24.338
963,836,26.156
963,3,24.661
963,835,23.928
963,13,23.778
963,8,24.412
963,815,23.947
963,831,24.697
963,18,24.645
963,832,24.473
963,828,24.706
963,821,25.006
963,8,24.809
963,4,23.92
963,807,25.192
963,817,24.408
963,830,28.274
963,826,24.718
963,3,23.476
963,836,25.201
964,4,22.786
964,830,22.855
964,817,22.996
964,154,23.741
964,826,22.99
964,807,22.832
964,821,24.11
964,3,22.673
964,20,23.226
964,815,23.605
964,8,23.244
964,839,24.973
964,1,22.989
964,832,22.986
964,836,24.63
964,18,24.375
964,826,22.943
964,13,22.463
964,835,23.452
964,825,23.072
964,831,25.131
964,8,22.762
964,822,25.007
964,828,24.011
964,4,23.032
964,830,22.788
964,807,22.952
964,821,23.792
964,3,23.15
964,815,22.721
964,154,25.429
964,839,24.256
964,817,25.861
964,1,22.732
964,836,25.461
964,20,22.887
964,18,23.342
964,832,22.938
965,822,27.098
965,817,23.956
965,8,23.989
965,830,23.489
965,3,23.526
965,18,23.613
965,154,24.523
965,815,23.35
965,1,23.601
965,13,24.093
965,832,24.778
965,4,23.683
965,821,24.47
965,825,24.31
965,836,26.059
965,20,24.433
965,835,24.071
965,828,25.229
965,839,25.216
965,822,25.222
965,8,23.845
965,817,23.534
965,835,24.766
965,839,27.532
965,815,24.467
965,154,26.056
965,825,24.103
965,18,25.635
965,20,23.812
965,13,23.903
965,831,24.244
965,832,24.281
965,4,25.3
965,1,23.575
965,836,25.182
965,3,24.149
965,8,25.384
965,825,23.898
965,839,24.665
965,20,24.156
965,13,23.464
966,817,22.087
966,835,23.897
966,154,22.957
966,830,21.775
966,832,22.747
966,825,22.271
966,821,25.198
966,826,22.665
966,807,22.134
966,13,21.863
966,839,23.866
966,4,22.461
966,1,21.709
966,18,22.438
966,822,22.396
966,3,21.997
966,8,22.398
966,815,22.213
966,20,22.035
966,8,22.974
966,4,25.171
966,826,22.865
966,821,23.11
966,831,23.54
966,817,22.443
966,154,23.678
966,825,22.384
967,825,24.986
967,18,24.192
967,4,24.821
967,822,24.724
967,13,29.421
967,826,25.758
967,835,24.745
967,828,25.395
967,20,29.981
967,821,25.147
967,830,24.186
967,817,24.623
967,826,25.355
967,835,24.656
967,807,24.282
967,13,29.754
967,18,25.006
967,822,24.994
967,817,29.621
967,825,24.265
967,830,24.435
967,18,24.754
967,821,17.835
967,817,24.521
967,836,25.509
967,830,24.041
968,825,27.068
968,832,21.761
968,1,22.6
968,8,21.959
968,4,22.428
968,835,24.781
968,831,23.272
968,3,23.753
968,20,21.711
968,807,21.834
968,13,21.775
968,826,21.896
968,821,22.032
968,817,22.084
968,815,21.308
968,154,22.838
968,830,21.221
968,835,22.145
968,839,24.035
968,817,21.768
968,836,22.949
968,8,22.087
968,807,21.482
968,815,22.012
968,1,21.355
968,821,22.102
968,832,21.935
968,3,21.218
968,13,21.539
968,839,23.026
968,831,29.933
968,20,21.872
968,4,22.248
968,154,22.527
968,828,22.991
968,835,22.588
969,840,22.293
969,839,22.154
969,841,28.591
969,4,22.484
969,807,23.13
969,1,21.709
969,815,22.045
969,832,21.762
969,13,21.568
969,20,21.988
969,822,21.44
969,830,22.208
969,8,22.033
969,840,22.38
969,807,23.159
969,826,25.559
969,825,22.189
969,826,24.026
970,807,23.55
970,20,22.906
970,826,24.016
970,4,24.25
970,13,23.123
970,815,24.03
970,825,23.809
970,828,27.934
970,839,17.673
970,841,29.443
970,838,25.146
970,1,22.999
970,817,17.34
970,8,23.847
970,830,23.071
970,20,17.354
970,832,17.337
970,4,17.304
970,826,17.32
970,13,17.324
970,815,17.416
970,825,17.296
970,835,17.291
970,838,17.325
970,807,17.336
970,828,17.341
970,154,17.303
970,1,17.616
970,817,23.613
970,8,17.877
970,830,17.651
970,822,17.343
970,20,17.362
970,832,17.34
970,4,17.302
970,826,17.324
970,13,17.321
970,815,17.312
970,825,17.298
970,839,17.356
970,835,17.291
970,838,17.295
970,807,17.362
970,828,17.344
970,154,24.114
970,1,17.737
970,817,17.48
970,8,17.435
970,830,17.421
970,822,17.323
970,20,17.37
970,4,17.302
970,832,17.374
970,826,17.322
970,13,17.377
970,815,18.225
970,825,17.299
970,839,17.366
970,835,17.301
970,838,17.292
970,807,17.359
970,828,17.344
970,154,17.314
970,815,23.057
970,13,23.451
970,832,22.84
970,830,22.505
970,835,23.993
970,825,23.463
970,817,22.505
970,20,22.443
970,822,24.317
970,1,22.668
970,154,23.211
970,8,23.119
970,839,22.926
970,13,22.517
970,815,22.979
971,840,24.915
971,20,24.702
971,830,25.174
971,839,24.664
971,836,26.542
971,8,26.43
971,154,25.075
971,832,25.001
971,822,28.368
971,817,25.312
971,13,25.704
971,807,26.634
971,815,24.332
971,835,27.466
971,4,24.922
971,826,25.204
971,822,24.54
971,154,24.965
971,20,24.314
971,828,25.576
971,815,24.63
971,807,25.135
971,4,24.723
971,8,25.856
971,13,24.24
971,839,24.505
971,835,26.42
971,817,25.2
971,826,25.246
972,13,29.923
972,826,29.991
972,832,29.973
972,840,29.791
972,822,29.356
972,815,29.868
972,830,29.567
972,1,29.739
972,13,29.92
973,826,22.235
973,835,23.159
973,4,22.69
973,840,22.1
973,838,22.547
973,825,22.703
973,832,22.432
973,13,22.292
973,20,22.499
973,807,22.49
973,839,22.616
973,815,25.082
973,828,22.995
973,154,22.866
973,1,21.544
973,817,21.811
973,835,22.762
973,822,21.689
973,4,23.354
973,828,22.775
973,836,23.445
973,807,22.362
973,825,23.814
973,826,22.117
973,840,22.071
973,13,23.066
973,815,23.107
973,839,22.643
973,832,21.934
973,154,22.641
973,1,21.722
973,20,22.307
973,817,21.918
973,835,24.75
973,4,22.923
973,825,25.052
974,836,25.813
974,18,24.465
974,830,25.343
974,822,24.308
974,8,24.833
974,828,24.949
974,826,24.406
974,839,24.299
974,832,24.427
974,825,24.979
974,817,24.183
974,13,24.353
974,20,24.306
974,839,24.496
974,18,26.057
974,154,24.66
974,840,26.69
974,825,26.04
974,835,25.472
974,838,24.768
974,1,24.155
974,830,25.678
974,839,24.642
974,13,25.123
974,815,25.026
974,840,25.248
975,807,26.764
975,835,24.423
975,828,24.047
975,826,18.088
975,8,23.5
975,817,23.309
975,815,23.229
975,822,22.946
975,840,22.79
975,1,23.061
975,839,23.409
975,836,24.202
975,8,23.76
975,4,23.526
975,838,23.267
975,825,28.869
975,20,23.345
976,154,20.776
976,817,23.361
976,838,21.423
976,1,20.418
976,20,20.059
976,815,20.598
976,8,23.237
976,13,21.453
976,839,20.493
976,822,20.407
976,825,20.391
976,4,21.217
976,832,21.04
976,828,23.906
976,840,22.625
976,807,21.263
976,817,20.198
976,836,22.356
976,154,21.069
976,1,15.234
976,20,15.174
976,815,15.278
976,13,15.033
976,839,15.061
976,8,15.049
976,840,15.327
976,807,15.638
976,817,15.135
976,825,15.128
976,4,15.104
976,832,14.966
976,838,15.097
976,154,15.073
976,828,26.051
976,822,14.978
976,836,22.39
976,1,27.025
976,20,29.317
976,838,20.446
976,815,14.951
976,8,14.943
976,154,24.486
977,826,16.139
977,807,21.977
977,1,20.761
977,838,21.714
977,817,21.713
977,20,21.75
977,835,22.233
977,828,22.339
977,815,22.03
977,840,21.332
977,836,22.414
977,154,22.026
977,822,22.387
977,832,21.659
977,839,22.176
977,8,21.662
977,838,16.206
977,13,20.977
977,826,22.274
978,836,29.861
978,836,29.941
978,826,22.895
978,20,28.363
978,830,29.147
978,839,29.194
978,4,28.269
978,840,29.849
978,815,28.942
